merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
0,7,629.68,0,5883.89,20,4,1,1
40,11,1062.19,0,6810.02,14,0,0,0
19,9,708.44,0,6709.59,4,1,0,0
16,12,1477.65,0,6477.51,23,4,0,0
42,6,840.67,0,8948.88,3,5,1,1
39,3,562.5,1,7084.12,13,3,0,0
29,5,512.63,0,8849.35,19,3,1,1
42,6,739.84,0,6315.84,17,6,1,1
39,3,2036.25,0,8969.5,2,6,0,0
21,8,1985.1,1,11341.68,18,6,2,2
41,14,826.74,0,18548.95,23,5,0,0
40,11,923.95,0,16145.53,14,1,0,0
26,4,1660.09,1,17648.04,11,5,2,2
6,2,501.26,0,16753.94,10,6,1,1
37,0,805.95,0,8506.76,3,0,1,1
8,5,602.38,0,13532.3,10,4,1,1
29,5,272.32,0,14108.73,14,6,1,1
23,5,193.93,0,19372.68,11,0,1,1
48,1,325.99,0,6478.83,13,6,0,0
30,14,1985.86,0,6233.49,20,5,0,0
41,14,145.2,0,18762.97,4,4,0,0
17,7,687.31,0,11797.47,1,4,1,1
15,15,924.08,1,11054.12,22,0,2,2
23,5,1039.64,0,13333.22,16,1,1,1
38,12,1204.78,0,8551.98,10,6,0,0
38,12,356.68,0,19018.55,9,6,0,0
9,6,413.45,0,14172.86,8,4,1,1
2,12,1544.33,0,16721.91,6,5,0,0
41,14,1780.28,0,18182.24,14,4,0,0
48,1,1994.67,0,6506.45,10,5,0,0
7,11,82.08,0,12037.42,17,6,0,0
26,4,3786.71,1,18241.67,18,4,2,2
5,7,402.15,0,17499.29,23,1,1,1
41,14,541.93,0,15349.47,15,5,0,0
13,6,485.0,0,17152.77,22,2,1,1
49,14,580.54,0,8464.57,6,6,0,0
32,8,5106.54,1,7889.22,2,1,2,2
42,6,833.62,0,5990.92,11,0,1,1
9,6,935.49,0,18967.26,4,3,1,1
29,5,462.41,0,5712.01,6,4,1,1
35,1,1967.89,0,17946.33,3,2,0,0
36,13,1579.81,1,15215.45,2,1,0,0
25,10,3107.61,1,13781.02,12,3,2,2
0,7,372.3,0,13224.62,13,4,1,1
10,9,984.75,0,12939.47,11,6,0,0
4,3,673.26,0,9612.53,5,1,0,0
45,3,1528.98,0,17256.55,17,6,0,0
31,2,361.05,1,10287.62,13,1,1,1
38,12,922.23,0,7492.86,5,6,0,0
50,15,2582.76,0,15206.4,9,1,2,2
26,4,4165.21,0,19227.9,2,0,2,2
7,11,1411.02,0,16974.81,5,0,0,0
21,8,1812.85,1,14972.78,14,4,2,2
25,10,3412.82,1,14439.82,23,4,2,2
14,1,321.83,0,12194.73,4,1,0,0
14,1,510.46,0,11610.11,6,2,0,0
49,14,1436.12,0,8958.98,21,6,0,0
16,12,972.64,0,5157.42,4,6,0,0
40,11,2065.31,0,11912.91,14,3,0,0
7,11,813.23,0,5763.02,7,1,0,0
3,12,1620.34,0,13732.93,10,2,0,0
48,1,1851.72,1,5197.33,17,1,0,0
27,10,498.19,1,12641.51,19,3,2,2
43,4,1202.14,1,10005.03,3,4,2,2
12,2,844.48,1,15123.72,13,4,1,1
38,12,559.0,0,18027.47,9,1,0,0
26,4,3110.55,1,14752.92,2,6,2,2
44,11,1071.31,0,9258.77,9,2,0,0
49,14,197.64,0,15301.07,2,3,0,0
16,12,223.1,0,19394.6,20,2,0,0
15,15,5188.28,1,14805.84,7,4,2,2
47,9,1838.18,0,6036.36,4,5,0,0
9,6,907.83,0,15195.35,13,5,1,1
47,9,386.44,0,11725.5,6,0,0,0
45,3,966.6,0,17785.06,21,4,0,0
11,0,820.84,0,5273.33,21,5,1,1
34,0,842.05,1,7426.92,4,5,1,1
8,5,327.92,0,8339.79,8,3,1,1
27,10,1667.12,0,14447.52,13,5,2,2
3,12,1197.85,0,17030.94,16,6,0,0
34,0,367.05,0,6512.38,15,2,1,1
34,0,98.45,0,18870.92,17,5,1,1
33,11,144.31,0,19779.53,11,0,0,0
44,11,1701.21,0,14514.01,9,0,0,0
29,5,558.05,0,6469.36,23,1,1,1
47,9,787.43,0,16013.9,20,3,0,0
33,11,238.95,0,19197.44,10,4,0,0
18,15,2483.48,1,7427.99,13,1,2,2
39,3,1811.93,1,17286.79,22,2,0,0
32,8,4437.82,0,14206.46,1,5,2,2
12,2,646.56,1,5707.25,19,6,1,1
38,12,1408.07,0,10381.7,16,3,0,0
21,8,3924.78,1,14494.75,5,4,2,2
6,2,346.28,1,17893.06,3,5,1,1
37,0,425.44,1,14148.14,14,1,1,1
33,11,1303.29,0,14428.3,4,0,0,0
24,3,1510.57,1,15344.35,17,2,0,0
28,8,4061.93,1,9571.52,0,0,2,2
47,9,634.68,0,19168.96,20,1,0,0
13,6,185.92,0,16679.21,15,0,1,1
42,6,402.56,0,15258.04,13,5,1,1
5,7,716.07,0,6415.88,12,4,1,1
37,0,410.43,0,6765.04,16,6,1,1
19,9,800.71,0,15981.48,15,3,0,0
39,3,1549.6,1,14870.37,5,1,0,0
38,12,1228.26,0,9047.9,16,0,0,0
41,14,1670.61,0,17183.69,2,1,0,0
14,1,1407.83,0,6447.12,8,3,0,0
40,11,377.19,1,8863.29,8,2,0,0
12,2,117.98,0,16241.41,17,0,1,1
34,0,321.29,0,15408.82,18,3,1,1
21,8,2808.81,1,10792.57,10,1,2,2
28,8,2375.17,1,6973.92,20,1,2,2
47,9,875.61,0,16308.33,15,2,0,0
9,6,547.89,0,15384.34,22,3,1,1
43,4,1518.99,1,10398.5,9,3,2,2
4,3,1994.92,0,9832.66,17,4,0,0
1,14,644.48,0,7304.53,19,3,0,0
30,14,1218.61,0,18622.9,6,0,0,0
28,8,3046.66,0,11835.41,9,3,2,2
12,2,632.23,0,14570.04,11,1,1,1
49,14,1285.0,0,19370.05,0,5,0,0
47,9,876.06,1,14567.96,0,3,0,0
29,5,628.61,0,14144.29,4,4,1,1
41,14,748.21,0,16922.83,5,1,0,0
47,9,1699.72,0,12423.28,17,4,0,0
20,4,4889.93,0,17744.89,9,5,2,2
14,1,1552.7,0,13923.02,6,0,0,0
10,9,1301.66,0,7646.82,21,6,0,0
5,7,650.16,0,6216.24,13,2,1,1
5,7,251.34,0,6663.9,22,3,1,1
22,10,5090.15,1,6210.3,7,2,2,2
28,8,2336.2,1,5418.31,11,2,2,2
31,2,741.82,1,7626.59,8,0,1,1
9,6,128.44,0,12726.65,19,2,1,1
33,11,1804.68,1,7175.87,20,6,0,0
4,3,58.7,0,12312.67,1,6,0,0
31,2,931.2,0,12782.14,23,0,1,1
27,10,4047.76,1,9985.94,2,6,2,2
46,13,554.68,0,19881.12,16,3,0,0
51,13,943.54,1,15185.66,9,4,0,0
19,9,2026.56,0,6796.98,12,5,0,0
5,7,319.22,0,13616.45,1,5,1,1
26,4,1087.76,1,11400.39,11,1,2,2
9,6,148.21,0,15903.64,22,1,1,1
22,10,2062.34,1,11820.08,2,6,2,2
3,12,1768.66,0,9554.98,15,5,0,0
36,13,931.7,1,10978.46,8,0,0,0
46,13,79.68,1,9295.5,15,1,0,0
39,3,1079.16,0,6809.88,4,2,0,0
22,10,1978.88,0,19888.81,15,2,2,2
46,13,1117.95,1,5146.49,19,4,0,0
50,15,3512.74,1,18975.44,8,2,2,2
24,3,1127.46,0,17872.35,11,0,0,0
12,2,458.28,0,13491.39,3,1,1,1
30,14,1100.3,1,7148.75,4,6,0,0
5,7,814.82,0,5584.9,7,3,1,1
42,6,444.54,0,5604.66,0,2,1,1
0,7,162.96,0,8861.54,17,3,1,1
0,7,656.01,0,11104.35,15,0,1,1
52,1,1020.96,0,6586.86,8,0,0,0
19,9,696.07,0,5220.99,21,3,0,0
6,2,387.69,0,17814.14,16,5,1,1
6,2,579.9,0,10584.98,4,3,1,1
19,9,1640.27,0,18996.15,21,4,0,0
38,12,440.45,0,10791.48,4,0,0,0
13,6,827.42,0,11587.57,17,2,1,1
43,4,580.98,1,18872.79,14,2,2,2
13,6,952.62,0,14206.32,23,0,1,1
8,5,634.62,0,11406.49,7,4,1,1
41,14,1532.33,0,7895.51,12,3,0,0
39,3,195.42,0,5479.38,10,4,0,0
16,12,1390.57,0,14590.53,15,4,0,0
46,13,1712.75,1,5848.25,18,3,0,0
18,15,3293.62,1,19592.0,2,6,2,2
34,0,673.02,0,19521.25,20,1,1,1
12,2,598.11,1,9240.35,15,6,1,1
9,6,461.46,0,18881.12,21,2,1,1
20,4,4562.29,1,10638.81,12,0,2,2
10,9,855.32,0,13411.99,15,1,0,0
40,11,1115.94,0,16571.56,23,3,0,0
47,9,1839.04,0,6236.87,0,3,0,0
38,12,820.69,1,7594.76,12,0,0,0
22,10,902.12,1,9753.82,5,5,2,2
32,8,2522.18,1,13116.66,16,5,2,2
16,12,771.18,0,5875.55,8,6,0,0
48,1,1056.36,0,7302.23,7,4,0,0
29,5,950.17,0,12696.08,19,3,1,1
47,9,1368.87,0,14141.01,6,1,0,0
31,2,930.6,1,19185.64,11,0,1,1
2,12,1037.88,0,19987.42,16,1,0,0
25,10,2977.67,0,15826.02,17,4,2,2
37,0,783.83,0,18599.06,19,1,1,1
0,7,374.27,0,14507.38,1,3,1,1
46,13,140.59,0,17968.4,6,5,0,0
6,2,246.24,1,10095.17,14,2,1,1
49,14,670.34,0,15768.06,22,3,0,0
19,9,361.54,0,9281.67,21,6,0,0
4,3,1364.88,0,9757.97,11,6,0,0
29,5,901.9,0,14281.01,10,6,1,1
40,11,1852.2,0,6207.37,21,4,0,0
23,5,462.32,0,18830.88,17,0,1,1
51,13,476.94,1,7547.42,19,1,0,0
4,3,794.36,1,15017.58,15,3,0,0
47,9,223.94,0,10431.0,9,2,0,0
22,10,2886.09,1,6064.12,0,4,2,2
49,14,1754.0,1,5509.18,8,0,0,0
50,15,4180.54,1,12314.06,4,0,2,2
33,11,1369.65,0,16029.02,16,1,0,0
51,13,67.14,1,17698.99,17,6,0,0
2,12,732.27,1,11563.02,10,0,0,0
43,4,2480.74,1,6146.05,2,1,2,2
5,7,777.46,0,5752.15,14,4,1,1
31,2,998.41,0,9800.44,22,3,1,1
12,2,1003.57,1,11387.82,18,6,1,1
17,7,172.77,0,19364.66,16,6,1,1
21,8,2790.03,1,6252.45,17,2,2,2
27,10,1848.24,1,12155.18,14,0,2,2
36,13,1642.78,0,16064.43,14,1,0,0
7,11,1075.59,0,11212.83,23,4,0,0
34,0,190.08,0,15890.35,5,1,1,1
31,2,133.99,1,14636.57,13,5,1,1
52,1,1529.59,1,19806.34,5,2,0,0
27,10,2436.21,0,11335.52,4,1,2,2
51,13,1913.8,1,9635.99,22,4,0,0
27,10,3653.44,1,12728.6,5,6,2,2
18,15,914.7,1,14762.91,23,0,2,2
47,9,1761.07,0,7607.86,9,3,0,0
25,10,1700.89,0,18741.73,12,6,2,2
4,3,1843.11,0,5001.8,1,4,0,0
29,5,430.0,0,13410.9,6,5,1,1
17,7,387.04,1,15562.38,22,3,1,1
31,2,382.15,1,15984.31,12,2,1,1
48,1,332.89,0,6746.46,5,6,0,0
22,10,4573.27,1,12217.24,11,0,2,2
5,7,419.84,0,14090.56,14,4,1,1
3,12,1531.61,0,15232.3,6,1,0,0
28,8,2301.0,1,9440.28,14,5,2,2
2,12,1352.46,0,13214.02,12,1,0,0
44,11,264.86,0,15238.81,3,0,0,0
10,9,1610.44,0,14576.37,19,1,0,0
38,12,246.25,0,15992.4,7,6,0,0
10,9,1227.19,0,18086.03,22,1,0,0
5,7,244.68,0,15436.8,20,2,1,1
34,0,756.66,0,6020.38,6,3,1,1
14,1,1886.72,0,13845.63,21,0,0,0
22,10,2334.25,1,6259.74,10,5,2,2
6,2,440.39,1,17897.73,12,1,1,1
38,12,696.18,0,6054.76,11,0,0,0
33,11,52.7,1,8703.38,1,2,0,0
32,8,873.1,0,6489.85,13,5,2,2
12,2,487.06,1,5606.63,1,5,1,1
29,5,358.31,0,19124.96,16,4,1,1
5,7,270.74,0,19290.99,13,0,1,1
32,8,2322.05,1,19451.34,10,2,2,2
49,14,1498.1,0,11172.35,15,1,0,0
17,7,732.38,0,7125.79,1,1,1,1
7,11,227.01,0,14535.16,10,6,0,0
39,3,607.61,0,5109.31,9,1,0,0
15,15,2006.68,1,7364.29,12,6,2,2
30,14,1432.94,0,6912.46,6,5,0,0
7,11,1072.87,0,18521.21,13,3,0,0
15,15,885.87,1,11162.62,23,0,2,2
4,3,1147.68,0,19667.81,15,2,0,0
10,9,463.12,0,17671.71,2,6,0,0
43,4,1336.91,1,16452.56,22,0,2,2
50,15,695.55,0,11133.21,17,6,2,2
31,2,571.92,1,10884.41,1,5,1,1
49,14,786.93,0,11597.67,16,1,0,0
11,0,517.6,0,9398.83,11,3,1,1
31,2,123.24,1,7196.42,18,4,1,1
13,6,601.79,0,7805.4,4,4,1,1
36,13,1868.1,1,7863.48,2,6,0,0
9,6,674.29,0,5326.35,8,5,1,1
13,6,476.25,0,7652.26,7,3,1,1
0,7,944.56,0,16316.09,9,6,1,1
37,0,294.32,0,14475.7,15,1,1,1
40,11,1828.99,0,11516.42,14,4,0,0
13,6,952.47,0,17159.37,11,3,1,1
11,0,680.4,0,12339.97,19,4,1,1
12,2,1027.45,1,18964.0,0,5,1,1
21,8,4778.8,1,12860.26,21,6,2,2
13,6,183.57,0,9698.65,6,1,1,1
34,0,392.97,0,12405.94,12,3,1,1
2,12,1634.57,0,10716.96,19,1,0,0
39,3,1048.47,0,11575.7,2,6,0,0
39,3,1584.52,0,12605.18,18,3,0,0
5,7,650.64,0,5903.95,3,1,1,1
52,1,882.29,0,12221.9,11,5,0,0
50,15,4216.28,1,18144.78,0,6,2,2
21,8,2554.98,1,5018.42,23,3,2,2
12,2,212.0,1,15456.69,21,6,1,1
11,0,784.19,0,7714.13,4,2,1,1
51,13,806.71,0,16995.65,6,6,0,0
52,1,1252.09,0,19785.6,14,1,0,0
0,7,460.11,0,5999.48,2,4,1,1
7,11,85.78,0,18830.96,15,4,0,0
16,12,1809.5,0,9384.56,19,5,0,0
6,2,304.11,1,10368.17,0,4,1,1
45,3,1770.11,0,16268.18,10,5,0,0
0,7,220.7,0,7878.06,3,4,1,1
14,1,1904.03,0,19141.76,22,2,0,0
45,3,1763.64,1,17276.78,9,2,0,0
11,0,948.48,0,13035.37,17,3,1,1
42,6,522.16,0,5086.87,5,1,1,1
29,5,200.03,0,13859.42,17,2,1,1
37,0,754.1,0,11083.75,8,0,1,1
52,1,1868.37,0,7884.02,9,0,0,0
32,8,4245.89,1,5290.87,6,4,2,2
27,10,4880.73,0,19963.07,16,2,2,2
25,10,3644.68,1,11843.88,7,5,2,2
44,11,352.35,0,17711.62,16,0,0,0
19,9,1782.26,0,10933.14,10,3,0,0
43,4,4185.93,1,12152.14,0,4,2,2
12,2,774.85,1,7105.77,10,6,1,1
47,9,1649.93,0,9580.82,2,4,0,0
20,4,5329.31,1,7816.14,4,4,2,2
7,11,818.9,0,8152.95,17,6,0,0
22,10,3577.74,0,7973.99,1,4,2,2
33,11,1751.98,0,15961.14,13,6,0,0
12,2,699.31,0,15406.68,19,3,1,1
28,8,4291.3,1,8714.45,22,2,2,2
6,2,522.4,1,9674.2,19,0,1,1
5,7,450.37,0,8443.69,17,4,1,1
36,13,202.61,1,15974.4,5,1,0,0
13,6,102.1,0,19796.1,16,0,1,1
20,4,4678.44,1,14644.97,18,0,2,2
19,9,1018.67,1,14728.13,12,2,0,0
13,6,798.12,0,8004.57,19,2,1,1
23,5,791.73,0,9529.67,8,3,1,1
25,10,2018.74,1,7322.94,10,1,2,2
28,8,2232.24,1,11403.56,1,6,2,2
23,5,254.24,0,13222.67,23,1,1,1
28,8,917.11,1,16981.95,7,1,2,2
44,11,722.77,0,14226.93,18,2,0,0
6,2,799.85,1,14867.5,20,1,1,1
15,15,3593.17,0,10861.8,1,0,2,2
43,4,3962.28,1,19803.43,16,3,2,2
45,3,159.12,0,6456.94,14,5,0,0
16,12,834.91,0,19131.03,8,2,0,0
42,6,139.52,0,8424.26,2,1,1,1
20,4,1983.51,0,13664.97,17,0,2,2
22,10,4328.89,0,18727.08,18,6,2,2
32,8,1125.59,1,5426.75,5,2,2,2
47,9,1472.29,0,17699.68,2,3,0,0
33,11,100.07,0,16149.34,18,6,0,0
15,15,3293.54,0,5555.55,14,3,2,2
19,9,889.67,0,6807.76,20,0,0,0
26,4,3498.13,1,16953.48,17,2,2,2
5,7,183.91,0,12679.82,14,0,1,1
9,6,353.73,1,6939.54,17,6,1,1
42,6,109.91,0,9180.49,11,4,1,1
10,9,1735.36,0,12512.76,12,4,0,0
0,7,701.81,0,17000.44,16,1,1,1
32,8,4542.12,0,8567.91,16,6,2,2
33,11,129.71,0,11957.76,12,6,0,0
26,4,4555.94,1,6337.47,10,5,2,2
6,2,732.16,1,18430.46,16,1,1,1
43,4,4113.82,1,12556.58,5,6,2,2
29,5,448.73,0,13600.17,23,3,1,1
34,0,693.55,0,17091.97,16,5,1,1
29,5,969.74,1,14050.18,10,0,1,1
13,6,837.53,0,5617.99,23,1,1,1
44,11,711.92,0,16769.62,12,1,0,0
11,0,508.59,0,19917.84,23,4,1,1
0,7,292.96,0,5128.26,23,6,1,1
35,1,729.34,0,5320.16,14,1,0,0
41,14,530.8,0,9537.18,12,0,0,0
18,15,2347.87,1,10861.19,10,6,2,2
16,12,1705.87,0,14895.06,17,6,0,0
51,13,1814.91,1,5849.79,5,3,0,0
10,9,644.12,0,13442.22,19,1,0,0
48,1,485.36,1,11710.36,15,0,0,0
33,11,1331.36,0,10205.45,18,4,0,0
49,14,1354.78,0,6018.92,2,5,0,0
28,8,4817.49,1,15702.03,14,4,2,2
36,13,1954.25,1,14028.9,17,4,0,0
49,14,474.6,0,13697.32,2,0,0,0
30,14,1049.52,0,13232.24,19,0,0,0
44,11,1221.84,0,18767.43,0,4,0,0
33,11,195.01,0,5936.97,23,4,0,0
28,8,4427.94,0,18593.09,21,5,2,2
3,12,75.69,0,14143.19,17,4,0,0
10,9,1702.15,0,14306.39,21,2,0,0
22,10,3891.82,1,8155.24,18,1,2,2
36,13,1208.08,1,15326.4,4,5,0,0
49,14,1426.32,0,15090.44,15,5,0,0
15,15,978.79,1,9634.73,9,4,2,2
7,11,1464.42,0,7272.06,0,2,0,0
26,4,3592.25,1,12438.94,15,3,2,2
6,2,243.79,0,12603.38,17,3,1,1
14,1,828.17,0,17991.64,6,0,0,0
42,6,685.91,0,19336.45,9,0,1,1
1,14,301.37,0,14103.83,2,6,0,0
5,7,487.23,0,9224.2,6,5,1,1
13,6,922.15,0,14164.72,17,0,1,1
8,5,603.33,0,13445.13,22,4,1,1
24,3,388.4,0,10504.45,4,5,0,0
46,13,1501.4,1,5950.46,17,1,0,0
11,0,633.15,0,10803.56,16,2,1,1
19,9,1732.68,1,7279.82,3,2,0,0
21,8,4998.05,1,17363.09,16,1,2,2
37,0,571.3,0,13802.95,13,2,1,1
24,3,268.65,0,9242.32,21,5,0,0
42,6,581.81,0,18929.73,0,4,1,1
43,4,965.51,1,7880.26,7,3,2,2
47,9,1685.8,0,12204.78,20,4,0,0
15,15,1790.31,1,9959.59,0,1,2,2
21,8,926.36,0,16759.19,13,0,2,2
44,11,1017.43,0,5535.73,1,6,0,0
50,15,4036.89,0,15699.28,12,2,2,2
1,14,1712.61,0,11789.16,3,0,0,0
21,8,1698.23,1,5846.82,20,1,2,2
36,13,1459.52,1,10083.72,6,3,0,0
37,0,437.87,0,11447.2,16,1,1,1
36,13,1602.64,1,9139.89,4,2,0,0
20,4,2342.76,1,8206.12,18,6,2,2
0,7,848.18,0,11044.67,19,1,1,1
46,13,1612.97,0,12970.76,10,4,0,0
28,8,4958.27,1,13648.29,6,4,2,2
37,0,272.73,1,16669.96,4,1,1,1
7,11,1796.19,0,8825.17,12,5,0,0
38,12,128.03,0,18568.74,20,4,0,0
13,6,858.21,0,14780.4,8,5,1,1
4,3,1672.83,0,11619.27,1,3,0,0
23,5,250.79,0,8323.29,9,6,1,1
25,10,1050.13,0,6969.09,19,6,2,2
47,9,395.06,0,18464.42,12,1,0,0
1,14,1167.65,1,15631.17,21,1,0,0
25,10,3163.05,0,13409.55,2,5,2,2
31,2,980.48,1,15549.37,0,5,1,1
37,0,723.63,0,5570.57,4,2,1,1
38,12,1280.12,0,15636.58,13,6,0,0
18,15,1677.74,1,12025.25,2,0,2,2
8,5,858.61,0,17767.64,5,3,1,1
41,14,772.21,0,17536.72,21,3,0,0
24,3,1755.34,0,7831.12,23,0,0,0
26,4,1591.96,1,18562.84,0,1,2,2
0,7,501.53,0,8585.68,16,2,1,1
4,3,1170.67,0,5301.69,6,2,0,0
4,3,1128.02,0,14643.38,3,1,0,0
42,6,759.41,0,17778.13,15,1,1,1
32,8,4568.54,1,9517.22,8,0,2,2
27,10,596.5,0,18431.54,20,2,2,2
2,12,224.83,0,14794.15,4,5,0,0
45,3,522.56,0,7152.91,10,5,0,0
50,15,1898.34,1,9581.91,3,5,2,2
9,6,160.79,0,7502.4,13,2,1,1
30,14,171.75,0,8585.99,7,4,0,0
4,3,765.67,0,9855.86,15,3,0,0
46,13,532.57,1,6810.3,8,3,0,0
26,4,2636.12,0,9886.68,3,2,2,2
19,9,502.88,0,17548.86,2,1,0,0
26,4,1933.7,1,13012.23,1,4,2,2
1,14,1502.64,0,18253.41,2,1,0,0
7,11,523.52,0,15857.6,13,0,0,0
27,10,2194.8,1,15344.91,1,5,2,2
38,12,294.13,0,10302.48,9,1,0,0
36,13,881.61,1,7025.24,21,3,0,0
33,11,795.14,0,14513.58,20,4,0,0
3,12,1121.5,0,7707.63,3,4,0,0
13,6,422.66,0,18347.05,8,0,1,1
45,3,832.43,0,8403.78,19,6,0,0
7,11,1441.57,0,6683.65,7,5,0,0
51,13,179.25,0,14116.38,9,3,0,0
24,3,404.16,0,13089.51,16,2,0,0
52,1,384.23,1,9796.97,6,6,0,0
21,8,1370.55,1,8417.73,9,4,2,2
50,15,766.08,1,12613.55,3,5,2,2
44,11,620.5,1,15367.0,8,4,0,0
7,11,497.12,1,18007.1,12,4,0,0
27,10,1244.01,1,7002.99,5,5,2,2
19,9,1352.49,0,8127.86,14,3,0,0
17,7,314.25,0,6805.13,18,0,1,1
13,6,670.01,0,9477.12,14,2,1,1
24,3,772.31,0,19614.05,15,6,0,0
42,6,188.62,0,11902.89,23,4,1,1
8,5,961.33,0,8311.77,8,1,1,1
10,9,1471.86,0,17356.93,14,0,0,0
12,2,509.58,1,14409.3,18,6,1,1
52,1,1022.51,0,18466.96,7,6,0,0
0,7,985.09,1,12160.08,23,5,1,1
3,12,766.29,0,17187.42,10,2,0,0
28,8,3029.42,1,5029.89,14,6,2,2
43,4,4114.93,0,13885.75,9,4,2,2
0,7,202.7,0,17965.85,7,0,1,1
42,6,832.64,0,10905.24,19,4,1,1
8,5,762.79,0,11415.13,7,2,1,1
37,0,517.37,0,5277.02,12,6,1,1
20,4,3276.23,1,15640.11,11,2,2,2
46,13,172.8,1,7237.89,7,4,0,0
12,2,110.76,1,17787.54,20,0,1,1
5,7,864.8,0,11213.73,21,5,1,1
46,13,1015.05,0,18353.95,13,2,0,0
47,9,680.17,0,11496.86,0,2,0,0
12,2,855.23,1,10969.9,13,1,1,1
51,13,1834.69,1,12948.91,12,4,0,0
20,4,3441.74,1,7808.64,18,4,2,2
17,7,601.76,0,11666.07,19,1,1,1
22,10,2845.55,0,5829.23,5,6,2,2
9,6,814.69,0,9499.48,21,1,1,1
30,14,615.23,0,15317.72,1,4,0,0
43,4,1019.29,1,19054.87,18,4,2,2
51,13,524.6,0,15892.21,13,4,0,0
42,6,513.61,0,19121.63,0,4,1,1
39,3,1248.57,0,15504.31,1,4,0,0
10,9,514.79,0,7115.15,4,5,0,0
43,4,3377.86,0,14500.58,9,2,2,2
4,3,829.43,0,14700.62,4,1,0,0
48,1,1137.35,1,8914.76,18,1,0,0
2,12,1507.52,1,15746.46,10,6,0,0
25,10,4359.19,0,7651.32,7,1,2,2
31,2,707.51,1,5890.79,16,0,1,1
38,12,1499.74,0,11080.07,23,5,0,0
11,0,593.73,0,5586.38,7,1,1,1
8,5,647.65,1,6704.86,18,3,1,1
6,2,147.84,0,5882.6,4,4,1,1
29,5,525.46,0,5809.47,21,2,1,1
42,6,415.46,0,7840.75,22,3,1,1
13,6,595.37,0,7866.5,4,4,1,1
25,10,3740.44,0,17482.11,17,2,2,2
20,4,5031.23,1,14620.8,6,1,2,2
42,6,784.47,0,8480.32,7,1,1,1
20,4,1802.94,1,7905.5,0,6,2,2
21,8,1959.31,1,17336.73,22,0,2,2
39,3,1863.1,0,15245.48,6,0,0,0
47,9,1707.77,0,8347.98,11,4,0,0
50,15,4711.91,1,5954.05,15,2,2,2
17,7,413.85,0,8291.85,14,0,1,1
20,4,1968.07,1,11845.95,10,4,2,2
15,15,1037.69,1,13586.46,2,1,2,2
5,7,469.6,0,9912.66,8,3,1,1
51,13,1831.81,0,9063.44,6,2,0,0
20,4,2411.59,1,12355.88,4,0,2,2
19,9,446.13,0,18690.72,8,2,0,0
25,10,4646.19,1,14612.17,3,1,2,2
40,11,1116.0,1,16471.01,4,4,0,0
22,10,707.21,1,12713.94,14,2,2,2
32,8,609.59,0,11862.05,15,3,2,2
37,0,676.04,0,19937.71,10,2,1,1
17,7,627.84,0,10691.25,23,3,1,1
23,5,1014.82,1,13021.91,20,1,1,1
11,0,490.39,0,6433.77,13,3,1,1
34,0,750.77,0,6874.55,1,0,1,1
25,10,916.93,1,10012.8,22,6,2,2
22,10,2298.92,1,9022.65,15,6,2,2
52,1,617.04,0,13264.35,4,4,0,0
43,4,3171.26,1,17510.74,10,2,2,2
27,10,1681.42,0,10038.55,11,3,2,2
51,13,1123.41,1,13692.87,20,6,0,0
21,8,3412.46,0,18349.06,15,2,2,2
30,14,1282.36,0,13566.28,0,5,0,0
11,0,625.76,0,13485.19,19,0,1,1
45,3,898.09,1,12997.16,19,1,0,0
4,3,1832.43,0,8042.6,2,0,0,0
37,0,617.44,0,10301.28,14,4,1,1
30,14,1101.71,0,8365.34,9,5,0,0
1,14,1077.02,1,16723.43,7,4,0,0
35,1,369.57,0,7056.99,22,3,0,0
14,1,608.0,0,14705.04,21,4,0,0
28,8,3290.78,1,15369.09,11,6,2,2
45,3,268.92,0,12269.05,17,5,0,0
24,3,1960.58,0,14514.3,23,5,0,0
6,2,137.39,1,14522.36,0,0,1,1
32,8,879.99,0,13336.36,9,4,2,2
7,11,402.08,1,10056.74,22,2,0,0
24,3,558.22,0,12933.39,2,4,0,0
29,5,483.23,0,10990.71,17,0,1,1
33,11,549.58,0,7260.5,16,6,0,0
2,12,1009.23,0,6280.88,9,6,0,0
45,3,2014.25,1,6008.63,18,6,0,0
6,2,838.73,1,12145.61,12,3,1,1
17,7,552.94,0,9572.41,19,6,1,1
25,10,2796.38,0,7636.28,12,5,2,2
8,5,501.06,0,9577.36,8,4,1,1
6,2,906.36,1,7354.73,14,2,1,1
47,9,207.34,0,9586.63,22,3,0,0
0,7,625.3,0,5301.38,12,4,1,1
30,14,527.98,0,18859.56,18,1,0,0
19,9,227.91,0,11442.28,13,4,0,0
18,15,4055.55,1,6059.2,3,6,2,2
19,9,1621.33,0,13993.37,17,0,0,0
21,8,1762.31,1,8995.22,15,0,2,2
29,5,430.9,0,18062.9,4,2,1,1
15,15,4032.7,1,7403.04,8,2,2,2
24,3,1473.86,0,17605.75,12,1,0,0
33,11,588.66,0,16898.46,22,2,0,0
6,2,393.0,1,18418.5,7,2,1,1
48,1,1757.63,0,14606.5,15,4,0,0
30,14,1818.7,0,17518.0,4,0,0,0
13,6,661.35,0,9298.53,19,6,1,1
51,13,1320.27,1,17703.34,2,1,0,0
24,3,1851.87,1,12083.02,12,4,0,0
0,7,969.24,0,5453.0,4,0,1,1
